,lat,lon
302,41.5777,-70.74611
303,41.5777,-70.74611
304,41.5777,-70.74611
305,41.5777,-70.74611
306,41.5777,-70.74611
307,41.5777,-70.74611
308,41.5777,-70.74611
309,41.5777,-70.74611
310,41.5777,-70.74611
311,41.5777,-70.74611
312,41.5777,-70.74611
313,41.5777,-70.74611
314,41.5777,-70.74611
315,41.5777,-70.74611
316,41.5777,-70.74611
317,41.5777,-70.74611
318,41.5777,-70.74611
319,41.5777,-70.74611
320,41.5777,-70.74611
321,41.5777,-70.74611
322,41.5777,-70.74611
323,41.5777,-70.74611
324,41.5777,-70.74611
325,41.5777,-70.74611
326,41.5777,-70.74611
327,41.5777,-70.74611
328,41.5777,-70.74611
329,41.5777,-70.74611
330,41.5777,-70.74611
331,41.5777,-70.74611
332,41.5777,-70.74611
333,41.5777,-70.74611
334,41.5777,-70.74611
335,41.5777,-70.74611
336,41.5777,-70.74611
337,41.5777,-70.74611
338,41.5777,-70.74611
339,41.5777,-70.74611
340,41.5777,-70.74611
341,41.5777,-70.74611
342,41.5777,-70.74611
343,41.5777,-70.74611
344,41.5777,-70.74611
345,41.5777,-70.74611
346,41.5777,-70.74611
347,41.5777,-70.74611
348,41.5777,-70.74611
349,41.5777,-70.74611
350,41.5777,-70.74611
351,41.5777,-70.74611
352,41.5777,-70.74611
353,41.5777,-70.74611
354,41.5777,-70.74611
355,41.5777,-70.74611
356,41.5777,-70.74611
357,41.5777,-70.74611
358,41.5777,-70.74611
359,41.5777,-70.74611
360,41.5777,-70.74611
361,41.5777,-70.74611
362,41.5777,-70.74611
363,41.5777,-70.74611
364,41.5777,-70.74611
365,41.5777,-70.74611
366,41.5777,-70.74611
367,41.5777,-70.74611
368,41.5777,-70.74611
369,41.5777,-70.74611
370,41.5777,-70.74611
371,41.5777,-70.74611
372,41.5777,-70.74611
373,41.5777,-70.74611
374,41.5777,-70.74611
375,41.5777,-70.74611
376,41.5777,-70.74611
377,41.5777,-70.74611
378,41.5777,-70.74611
379,41.5777,-70.74611
380,41.5777,-70.74611
381,41.5777,-70.74611
382,41.5777,-70.74611
383,41.5777,-70.74611
384,41.5777,-70.74611
385,41.5777,-70.74611
386,41.5777,-70.74611
387,41.5777,-70.74611
388,41.5777,-70.74611
389,41.5777,-70.74611
390,41.5777,-70.74611
391,41.5777,-70.74611
392,41.5777,-70.74611
393,41.5777,-70.74611
394,41.5777,-70.74611
395,41.5777,-70.74611
396,41.5777,-70.74611
397,41.5777,-70.74611
398,41.5777,-70.74611
399,41.5777,-70.74611
400,41.5777,-70.74611
401,41.5777,-70.74611
402,41.5777,-70.74611
403,41.5777,-70.74611
404,41.5777,-70.74611
405,41.5777,-70.74611
406,41.5777,-70.74611
407,41.5777,-70.74611
408,41.5777,-70.74611
409,41.5777,-70.74611
410,41.5777,-70.74611
411,41.5777,-70.74611
412,41.5777,-70.74611
413,41.5777,-70.74611
414,41.5777,-70.74611
415,41.5777,-70.74611
416,41.5777,-70.74611
417,41.5777,-70.74611
418,41.5777,-70.74611
419,41.5777,-70.74611
420,41.5777,-70.74611
421,41.5777,-70.74611
422,41.5777,-70.74611
423,41.5777,-70.74611
424,41.5777,-70.74611
425,41.5777,-70.74611
426,41.5777,-70.74611
427,41.5777,-70.74611
428,41.5777,-70.74611
429,41.5777,-70.74611
430,41.5777,-70.74611
431,41.5777,-70.74611
432,41.5777,-70.74611
433,41.5777,-70.74611
434,41.5777,-70.74611
435,41.5777,-70.74611
436,41.5777,-70.74611
437,41.5777,-70.74611
438,41.5777,-70.74611
439,41.5777,-70.74611
440,41.5777,-70.74611
441,41.5777,-70.74611
442,41.5777,-70.74611
443,41.5777,-70.74611
444,41.5777,-70.74611
445,41.5777,-70.74611
446,41.5777,-70.74611
447,41.5777,-70.74611
448,41.5777,-70.74611
449,41.5777,-70.74611
450,41.5777,-70.74611
451,41.5777,-70.74611
452,41.5777,-70.74611
453,41.5777,-70.74611
454,41.5777,-70.74611
455,41.5777,-70.74611
456,41.5777,-70.74611
457,41.5777,-70.74611
458,41.5777,-70.74611
459,41.5777,-70.74611
460,41.5777,-70.74611
461,41.5777,-70.74611
462,41.5777,-70.74611
463,41.5777,-70.74611
464,41.5777,-70.74611
465,41.5777,-70.74611
466,41.5777,-70.74611
467,41.5777,-70.74611
468,41.5777,-70.74611
469,41.5777,-70.74611
470,41.5777,-70.74611
471,41.5777,-70.74611
472,41.5777,-70.74611
473,41.5777,-70.74611
474,41.5777,-70.74611
475,41.5777,-70.74611
476,41.5777,-70.74611
477,41.5777,-70.74611
478,41.5777,-70.74611
479,41.5777,-70.74611
480,41.5777,-70.74611
481,41.5777,-70.74611
482,41.5777,-70.74611
483,41.5777,-70.74611
484,41.5777,-70.74611
485,41.5777,-70.74611
486,41.5777,-70.74611
487,41.5777,-70.74611
488,41.5777,-70.74611
489,41.5777,-70.74611
490,41.5777,-70.74611
491,41.5777,-70.74611
492,41.5777,-70.74611
493,41.5777,-70.74611
494,41.5777,-70.74611
495,41.5777,-70.74611
496,41.5777,-70.74611
497,41.5777,-70.74611
498,41.5777,-70.74611
499,41.5777,-70.74611
500,41.5777,-70.74611
501,41.5777,-70.74611
502,41.5777,-70.74611
503,41.5777,-70.74611
504,41.5777,-70.74611
505,41.5777,-70.74611
506,41.5777,-70.74611
507,41.5777,-70.74611
508,41.5777,-70.74611
509,41.5777,-70.74611
510,41.5777,-70.74611
511,41.5777,-70.74611
512,41.5777,-70.74611
513,41.5777,-70.74611
514,41.5777,-70.74611
515,41.5777,-70.74611
516,41.5777,-70.74611
517,41.5777,-70.74611
518,41.5777,-70.74611
519,41.5777,-70.74611
520,41.5777,-70.74611
521,41.5777,-70.74611
522,41.5777,-70.74611
523,41.5777,-70.74611
524,41.5777,-70.74611
525,41.5777,-70.74611
526,41.5777,-70.74611
527,41.5777,-70.74611
528,41.5777,-70.74611
529,41.5777,-70.74611
530,41.5777,-70.74611
531,41.5777,-70.74611
532,41.5777,-70.74611
533,41.5777,-70.74611
534,41.5777,-70.74611
535,41.5777,-70.74611
536,41.5777,-70.74611
537,41.5777,-70.74611
538,41.5777,-70.74611
539,41.5777,-70.74611
540,41.5777,-70.74611
541,41.5777,-70.74611
542,41.5777,-70.74611
543,41.5777,-70.74611
544,41.5777,-70.74611
545,41.5777,-70.74611
546,41.5777,-70.74611
547,41.5777,-70.74611
548,41.5777,-70.74611
549,41.5777,-70.74611
550,41.5777,-70.74611
551,41.5777,-70.74611
552,41.5777,-70.74611
553,41.5777,-70.74611
554,41.5777,-70.74611
555,41.5777,-70.74611
556,41.5777,-70.74611
557,41.5777,-70.74611
558,41.5777,-70.74611
559,41.5777,-70.74611
560,41.5777,-70.74611
561,41.5777,-70.74611
562,41.5777,-70.74611
563,41.5777,-70.74611
564,41.5777,-70.74611
565,41.5777,-70.74611
566,41.5777,-70.74611
567,41.5777,-70.74611
568,41.5777,-70.74611
569,41.5777,-70.74611
570,41.5777,-70.74611
571,41.5777,-70.74611
572,41.5777,-70.74611
573,41.5777,-70.74611
574,41.5777,-70.74611
575,41.5777,-70.74611
576,41.5777,-70.74611
577,41.5777,-70.74611
578,41.5777,-70.74611
579,41.5777,-70.74611
580,41.5777,-70.74611
581,41.5777,-70.74611
582,41.5777,-70.74611
583,41.5777,-70.74611
584,41.5777,-70.74611
585,41.5777,-70.74611
586,41.5777,-70.74611
587,41.5777,-70.74611
588,41.5777,-70.74611
589,41.5777,-70.74611
590,41.5777,-70.74611
591,41.5777,-70.74611
592,41.5777,-70.74611
593,41.5777,-70.74611
594,41.5777,-70.74611
595,41.5777,-70.74611
596,41.5777,-70.74611
597,41.5777,-70.74611
598,41.5777,-70.74611
599,41.5777,-70.74611
600,41.5777,-70.74611
601,41.5777,-70.74611
602,41.5777,-70.74611
603,41.5777,-70.74611
604,41.5777,-70.74611
605,41.5777,-70.74611
606,41.5777,-70.74611
607,41.5777,-70.74611
608,41.5777,-70.74611
609,41.5777,-70.74611
610,41.5777,-70.74611
611,41.5777,-70.74611
612,41.5777,-70.74611
613,41.5777,-70.74611
614,41.5777,-70.74611
615,41.5777,-70.74611
616,41.5777,-70.74611
617,41.5777,-70.74611
618,41.5777,-70.74611
619,41.5777,-70.74611
620,41.5777,-70.74611
621,41.5777,-70.74611
622,41.5777,-70.74611
623,41.5777,-70.74611
624,41.5777,-70.74611
625,41.5777,-70.74611
626,41.5777,-70.74611
627,41.5777,-70.74611
628,41.5777,-70.74611
629,41.5777,-70.74611
630,41.5777,-70.74611
631,41.5777,-70.74611
632,41.5777,-70.74611
633,41.5777,-70.74611
634,41.5777,-70.74611
635,41.5777,-70.74611
636,41.5777,-70.74611
637,41.5777,-70.74611
638,41.5777,-70.74611
639,41.5777,-70.74611
640,41.5777,-70.74611
641,41.5777,-70.74611
642,41.5777,-70.74611
643,41.5777,-70.74611
644,41.5777,-70.74611
645,41.5777,-70.74611
646,41.5777,-70.74611
647,41.5777,-70.74611
648,41.5777,-70.74611
649,41.5777,-70.74611
650,41.5777,-70.74611
651,41.5777,-70.74611
652,41.5777,-70.74611
653,41.5777,-70.74611
654,41.5777,-70.74611
655,41.5777,-70.74611
656,41.5777,-70.74611
657,41.5777,-70.74611
658,41.5777,-70.74611
659,41.5777,-70.74611
660,41.5777,-70.74611
661,41.5777,-70.74611
662,41.5777,-70.74611
663,41.5777,-70.74611
664,41.5777,-70.74611
665,41.5777,-70.74611
666,41.5777,-70.74611
667,41.5777,-70.74611
668,41.5777,-70.74611
669,41.5777,-70.74611
670,41.5777,-70.74611
671,41.5777,-70.74611
672,41.5777,-70.74611
673,41.5777,-70.74611
674,41.5777,-70.74611
675,41.5777,-70.74611
676,41.5777,-70.74611
677,41.5777,-70.74611
678,41.5777,-70.74611
679,41.5777,-70.74611
680,41.5777,-70.74611
681,41.5777,-70.74611
682,41.5777,-70.74611
683,41.5777,-70.74611
684,41.5777,-70.74611
685,41.5777,-70.74611
686,41.5777,-70.74611
687,41.5777,-70.74611
688,41.5777,-70.74611
689,41.5777,-70.74611
690,41.5777,-70.74611
691,41.5777,-70.74611
692,41.5777,-70.74611
693,41.5777,-70.74611
694,41.5777,-70.74611
695,41.5777,-70.74611
696,41.5777,-70.74611
697,41.5777,-70.74611
698,41.5777,-70.74611
699,41.5777,-70.74611
700,41.5777,-70.74611
701,41.5777,-70.74611
702,41.5777,-70.74611
703,41.5777,-70.74611
704,41.5777,-70.74611
705,41.5777,-70.74611
706,41.5777,-70.74611
707,41.5777,-70.74611
708,41.5777,-70.74611
709,41.5777,-70.74611
710,41.5777,-70.74611
711,41.5777,-70.74611
712,41.5777,-70.74611
713,41.5777,-70.74611
714,41.5777,-70.74611
715,41.5777,-70.74611
716,41.5777,-70.74611
717,41.5777,-70.74611
718,41.5777,-70.74611
719,41.5777,-70.74611
720,41.5777,-70.74611
721,41.5777,-70.74611
722,41.5777,-70.74611
723,41.5777,-70.74611
724,41.5777,-70.74611
725,41.5777,-70.74611
726,41.5777,-70.74611
727,41.5777,-70.74611
728,41.5777,-70.74611
729,41.5777,-70.74611
730,41.5777,-70.74611
731,41.5777,-70.74611
732,41.5777,-70.74611
733,41.5777,-70.74611
734,41.5777,-70.74611
735,41.5777,-70.74611
736,41.5777,-70.74611
737,41.5777,-70.74611
738,41.5777,-70.74611
739,41.5777,-70.74611
740,41.5777,-70.74611
741,41.5777,-70.74611
742,41.5777,-70.74611
743,41.5777,-70.74611
744,41.5777,-70.74611
745,41.5777,-70.74611
746,41.5777,-70.74611
747,41.5777,-70.74611
748,41.5777,-70.74611
749,41.5777,-70.74611
750,41.5777,-70.74611
751,41.5777,-70.74611
752,41.5777,-70.74611
753,41.5777,-70.74611
754,41.5777,-70.74611
755,41.5777,-70.74611
756,41.5777,-70.74611
757,41.5777,-70.74611
758,41.5777,-70.74611
759,41.5777,-70.74611
760,41.5777,-70.74611
761,41.5777,-70.74611
762,41.5777,-70.74611
763,41.5777,-70.74611
764,41.5777,-70.74611
765,41.5777,-70.74611
766,41.5777,-70.74611
767,41.5777,-70.74611
768,41.5777,-70.74611
769,41.5777,-70.74611
770,41.5777,-70.74611
771,41.5777,-70.74611
772,41.5777,-70.74611
773,41.5777,-70.74611
774,41.5777,-70.74611
775,41.5777,-70.74611
776,41.5777,-70.74611
777,41.5777,-70.74611
778,41.5777,-70.74611
779,41.5777,-70.74611
780,41.5777,-70.74611
781,41.5777,-70.74611
782,41.5777,-70.74611
783,41.5777,-70.74611
784,41.5777,-70.74611
785,41.5777,-70.74611
786,41.5777,-70.74611
787,41.5777,-70.74611
788,41.5777,-70.74611
789,41.5777,-70.74611
790,41.5777,-70.74611
791,41.5777,-70.74611
792,41.5777,-70.74611
793,41.5777,-70.74611
794,41.5777,-70.74611
795,41.5777,-70.74611
796,41.5777,-70.74611
797,41.5777,-70.74611
798,41.5777,-70.74611
799,41.5777,-70.74611
800,41.5777,-70.74611
801,41.5777,-70.74611
802,41.5777,-70.74611
803,41.5777,-70.74611
804,41.5777,-70.74611
805,41.5777,-70.74611
806,41.5777,-70.74611
807,41.5777,-70.74611
808,41.5777,-70.74611
809,41.5777,-70.74611
810,41.5777,-70.74611
811,41.5777,-70.74611
812,41.5777,-70.74611
813,41.5777,-70.74611
814,41.5777,-70.74611
815,41.5777,-70.74611
816,41.5777,-70.74611
817,41.5777,-70.74611
818,41.5777,-70.74611
819,41.5777,-70.74611
820,41.5777,-70.74611
821,41.5777,-70.74611
822,41.5777,-70.74611
823,41.5777,-70.74611
824,41.5777,-70.74611
825,41.5777,-70.74611
826,41.5777,-70.74611
827,41.5777,-70.74611
828,41.5777,-70.74611
829,41.5777,-70.74611
830,41.5777,-70.74611
831,41.5777,-70.74611
832,41.5777,-70.74611
833,41.5777,-70.74611
834,41.5777,-70.74611
835,41.5777,-70.74611
836,41.5777,-70.74611
837,41.5777,-70.74611
838,41.5777,-70.74611
839,41.5777,-70.74611
840,41.5777,-70.74611
841,41.5777,-70.74611
842,41.5777,-70.74611
843,41.5777,-70.74611
844,41.5777,-70.74611
845,41.5777,-70.74611
846,41.5777,-70.74611
847,41.5777,-70.74611
848,41.5777,-70.74611
849,41.5777,-70.74611
850,41.5777,-70.74611
851,41.5777,-70.74611
852,41.5777,-70.74611
853,41.5777,-70.74611
854,41.5777,-70.74611
855,41.5777,-70.74611
856,41.5777,-70.74611
857,41.5777,-70.74611
858,41.5777,-70.74611
859,41.5777,-70.74611
860,41.5777,-70.74611
861,41.5777,-70.74611
862,41.5777,-70.74611
863,41.5777,-70.74611
864,41.5777,-70.74611
865,41.5777,-70.74611
866,41.5777,-70.74611
867,41.5777,-70.74611
868,41.5777,-70.74611
869,41.5777,-70.74611
870,41.5777,-70.74611
871,41.5777,-70.74611
872,41.5777,-70.74611
873,41.5777,-70.74611
874,41.5777,-70.74611
875,41.5777,-70.74611
876,41.5777,-70.74611
877,41.5777,-70.74611
878,41.5777,-70.74611
879,41.5777,-70.74611
880,41.5777,-70.74611
881,41.5777,-70.74611
882,41.5777,-70.74611
883,41.5777,-70.74611
884,41.5777,-70.74611
885,41.5777,-70.74611
886,41.5777,-70.74611
887,41.5777,-70.74611
888,41.5777,-70.74611
889,41.5777,-70.74611
890,41.5777,-70.74611
891,41.5777,-70.74611
892,41.5777,-70.74611
893,41.5777,-70.74611
894,41.5777,-70.74611
895,41.5777,-70.74611
896,41.5777,-70.74611
897,41.5777,-70.74611
898,41.5777,-70.74611
899,41.5777,-70.74611
900,41.5777,-70.74611
901,41.5777,-70.74611
902,41.5777,-70.74611
903,41.5777,-70.74611
904,41.5777,-70.74611
905,41.5777,-70.74611
906,41.5777,-70.74611
907,41.5777,-70.74611
908,41.5777,-70.74611
909,41.5777,-70.74611
910,41.5777,-70.74611
911,41.5777,-70.74611
912,41.5777,-70.74611
913,41.5777,-70.74611
914,41.5777,-70.74611
915,41.5777,-70.74611
916,41.5777,-70.74611
917,41.5777,-70.74611
918,41.5777,-70.74611
919,41.5777,-70.74611
920,41.5777,-70.74611
921,41.5777,-70.74611
922,41.5777,-70.74611
923,41.5777,-70.74611
924,41.5777,-70.74611
925,41.5777,-70.74611
926,41.5777,-70.74611
927,41.5777,-70.74611
928,41.5777,-70.74611
929,41.5777,-70.74611
930,41.5777,-70.74611
931,41.5777,-70.74611
932,41.5777,-70.74611
933,41.5777,-70.74611
934,41.5777,-70.74611
935,41.5777,-70.74611
936,41.5777,-70.74611
937,41.5777,-70.74611
938,41.5777,-70.74611
939,41.5777,-70.74611
940,41.5777,-70.74611
941,41.5777,-70.74611
942,41.5777,-70.74611
943,41.5777,-70.74611
944,41.5777,-70.74611
945,41.5777,-70.74611
946,41.5777,-70.74611
947,41.5777,-70.74611
948,41.5777,-70.74611
949,41.5777,-70.74611
950,41.5777,-70.74611
951,41.5777,-70.74611
952,41.5777,-70.74611
953,41.5777,-70.74611
954,41.5777,-70.74611
955,41.5777,-70.74611
956,41.5777,-70.74611
957,41.5777,-70.74611
958,41.5777,-70.74611
959,41.5777,-70.74611
960,41.5777,-70.74611
961,41.5777,-70.74611
962,41.5777,-70.74611
963,41.5777,-70.74611
964,41.5777,-70.74611
965,41.5777,-70.74611
966,41.5777,-70.74611
967,41.5777,-70.74611
968,41.5777,-70.74611
969,41.5777,-70.74611
970,41.5777,-70.74611
971,41.5777,-70.74611
972,41.5777,-70.74611
973,41.5777,-70.74611
974,41.5777,-70.74611
975,41.5777,-70.74611
976,41.5777,-70.74611
977,41.5777,-70.74611
978,41.5777,-70.74611
979,41.5777,-70.74611
980,41.5777,-70.74611
981,41.5777,-70.74611
982,41.5777,-70.74611
983,41.5777,-70.74611
984,41.5777,-70.74611
985,41.5777,-70.74611
986,41.5777,-70.74611
987,41.5777,-70.74611
988,41.5777,-70.74611
989,41.5777,-70.74611
990,41.5777,-70.74611
991,41.5777,-70.74611
992,41.5777,-70.74611
993,41.5777,-70.74611
994,41.5777,-70.74611
995,41.5777,-70.74611
996,41.5777,-70.74611
997,41.5777,-70.74611
998,41.5777,-70.74611
999,41.5777,-70.74611
1000,41.5777,-70.74611
1001,41.5777,-70.74611
1002,41.5777,-70.74611
1003,41.5777,-70.74611
1004,41.5777,-70.74611
1005,41.5777,-70.74611
1006,41.5777,-70.74611
1007,41.5777,-70.74611
1008,41.5777,-70.74611
1009,41.5777,-70.74611
1010,41.5777,-70.74611
1011,41.5777,-70.74611
1012,41.5777,-70.74611
1013,41.5777,-70.74611
1014,41.5777,-70.74611
1015,41.5777,-70.74611
1016,41.5777,-70.74611
1017,41.5777,-70.74611
1018,41.5777,-70.74611
1019,41.5777,-70.74611
1020,41.5777,-70.74611
1021,41.5777,-70.74611
1022,41.5777,-70.74611
1023,41.5777,-70.74611
1024,41.5777,-70.74611
1025,41.5777,-70.74611
1026,41.5777,-70.74611
1027,41.5777,-70.74611
1028,41.5777,-70.74611
1029,41.5777,-70.74611
1030,41.5777,-70.74611
1031,41.5777,-70.74611
1032,41.5777,-70.74611
1033,41.5777,-70.74611
1034,41.5777,-70.74611
1035,41.5777,-70.74611
1036,41.5777,-70.74611
1037,41.5777,-70.74611
1038,41.5777,-70.74611
1039,41.5777,-70.74611
1040,41.5777,-70.74611
1041,41.5777,-70.74611
1042,41.5777,-70.74611
1043,41.5777,-70.74611
1044,41.5777,-70.74611
1045,41.5777,-70.74611
1046,41.5777,-70.74611
1047,41.5777,-70.74611
1048,41.5777,-70.74611
1049,41.5777,-70.74611
1050,41.5777,-70.74611
1051,41.5777,-70.74611
1052,41.5777,-70.74611
1053,41.5777,-70.74611
1054,41.5777,-70.74611
1055,41.5777,-70.74611
1056,41.5777,-70.74611
1057,41.5777,-70.74611
1058,41.5777,-70.74611
1059,41.5777,-70.74611
1060,41.5777,-70.74611
1061,41.5777,-70.74611
1062,41.5777,-70.74611
1063,41.5777,-70.74611
1064,41.5777,-70.74611
1065,41.5777,-70.74611
1066,41.5777,-70.74611
1067,41.5777,-70.74611
1068,41.5777,-70.74611
1069,41.5777,-70.74611
